"data_base" "V1" "modalidade" "origem" "porte" "cliente" "carteira_ativa" "carteira_inadimplida_arrastada" "ativo_problematico" "a_vencer_ate_90_dias" "a_vencer_de_91_ate_360_dias" "a_vencer_de_361_ate_1080_dias" "a_vencer_de_1081_ate_1800_dias" "a_vencer_de_1801_ate_5400_dias" "a_vencer_acima_de_5400_dias" "Taxa_de_juros_Selic_acumulada_no_mes" "Selic_fixada.pelo_Copom" "IBC_Br_indice"
2015-09-30 5999 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 21122273545.39 2548652348.02 3144314243.17 12495528143.04 4894392400.86 189959026.65 8014628.58 1173959.74 4865.11 1.11 14.25 138.23
2015-09-30 6000 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 21696233681.97 942371047.77 1400254014 16010466434.75 4045746094.31 244653935.56 29468343.19 7377352.39 1159.11 1.11 14.25 138.23
2015-09-30 6001 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 16324344461.33 1564419330.33 1999377977.13 10434652077.94 3485117924.06 163909894.66 9599511.23 1582887.24 4891.03 1.11 14.25 138.23
2015-09-30 6002 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 24837271210.85 2019307922.95 2665219003.77 16427637710.6 5298885215.25 248712093.81 17268733.91 3138605.46 5070.75 1.11 14.25 138.23
2015-09-30 6003 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 25688257496.35 1584545023.19 2246739732.84 17969350469.74 5043505212.96 315995951.78 35220477.31 7876884.19 2754.67 1.11 14.25 138.23
2015-09-30 6004 "PF - Cartão de crédito" "Sem destinação específica" "PF - Sem rendimento" "PF" 4785210089.11 977813822.87 1331566963.36 2496650672.75 997748710.41 110949332.17 5751877.16 705579.94 63898.83 1.11 14.25 138.23
2015-09-30 6005 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 5641348.17 0 105307.69 614309.01 1648787.23 2788221.57 585897.58 0 0 1.11 14.25 138.23
2015-09-30 6006 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 112989.41 3763.89 8414.68 28640.28 36835.73 42510.81 1238.7 0 0 1.11 14.25 138.23
2015-09-30 6007 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 611184.58 42395.63 64040.14 94876 279391.29 182247.67 11359.16 0 0 1.11 14.25 138.23
2015-09-30 6008 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 11714452.67 57782.01 296574.47 1443070.4 3877860.64 5531422.72 816216.28 289.56 0 1.11 14.25 138.23
2015-09-30 6009 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 7320448.29 122959.41 752992.07 892436.35 2634410.97 3224182.24 482444.08 6787.24 0 1.11 14.25 138.23
2015-09-30 6010 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 14701094.6 119130.18 1151010.79 1736838.36 4888551.91 6876289.6 1109591.22 9400.62 0 1.11 14.25 138.23
2015-09-30 6011 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 16793698.86 26681.91 720976.14 2035529.78 5567830.15 8091028.71 1058527.16 4332.45 0 1.11 14.25 138.23
2015-09-30 6012 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 24874673955.16 309067023.46 472659755.59 1768991605.52 4934088439.76 10113785773.14 5480494264.51 2378353295.07 161320.26 1.11 14.25 138.23
2015-09-30 6013 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 22476845638.41 460452185.05 645867650.02 2187463723.43 5849248763.1 9606150673.28 3776094052.39 778055360.23 59633.6 1.11 14.25 138.23
2015-09-30 6014 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Indisponível" "PF" 13994077.23 592626.41 661958.94 3032836.07 5827610.95 4483797.04 116054.3 0 0 1.11 14.25 138.23
2015-09-30 6015 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 46949754069.98 1391200910.81 1979192677.84 4192787653.19 11327223328.03 19918512773.87 8802186255.39 1821604609.18 71031.74 1.11 14.25 138.23
2015-09-30 6016 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 37229235853.25 520466874.02 835219776.43 2874278963.31 7911335124.64 15352462391.89 7710656492.66 3039089535.31 108544.82 1.11 14.25 138.23
2015-09-30 6017 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 28629657689.09 792652798.93 1181350242.5 2600823871.4 7002953321.65 12145301665.73 5209523684.03 1122423391.53 102544.34 1.11 14.25 138.23
2015-09-30 6018 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 43688295817.02 937591240.97 1435856700.69 3792342027.57 10312088438.42 18509511961.96 8313143040.27 2120463228.99 49617.83 1.11 14.25 138.23
2015-09-30 6019 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 57906595691.72 985406529.8 1580932535.21 4735761412.5 12974587961 24226843852.95 11505291251.57 3841949235.25 459482.57 1.11 14.25 138.23
2015-09-30 6020 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Sem rendimento" "PF" 5978888553.41 130783119.57 203024732.62 600555502.33 1582541937.9 2577103041.41 940844975.49 210589106.83 0 1.11 14.25 138.23
2015-09-30 6021 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 10654057.14 295651 441248.22 1799605.39 1335214.42 2699795.55 895122.81 3609272.28 0 1.11 14.25 138.23
2015-09-30 6022 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 66528.98 10300.76 20105.72 10614.94 26277.86 18638.95 0 0 0 1.11 14.25 138.23
2015-09-30 6023 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 424134.14 42954.52 56940.44 104535.49 145971.29 132629.58 0 0 0 1.11 14.25 138.23
2015-09-30 6024 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 3978300.45 95405.46 174502.11 1828224.93 634428.61 1280908.58 37851.1 750.5 0 1.11 14.25 138.23
2015-09-30 6025 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 2200812.47 204475.84 341188.16 954851.74 483706.4 505800.12 11285.7 0 0 1.11 14.25 138.23
2015-09-30 6026 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 3074391.48 207652.51 349811.92 1475878.69 708881.89 608567.34 3775.67 0 0 1.11 14.25 138.23
2015-09-30 6027 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 4023926.97 288906.11 403117.68 1739273.81 888348.61 1004650.51 3453.42 0 0 1.11 14.25 138.23
2015-09-30 6028 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Sem rendimento" "PF" 330252.19 0 0 33025.23 88067.28 209159.68 0 0 0 1.11 14.25 138.23
2015-09-30 6029 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 22143285365.66 808882940.13 2288355512.87 4212360923.63 7694353988.76 7104386982.55 1925308969.43 562283242.96 6660627.1 1.11 14.25 138.23
2015-09-30 6030 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 4041952138.88 339861353.27 580027439.37 896667764.27 1478183545.95 1153226372.48 153675717.42 18879359.09 945.92 1.11 14.25 138.23
2015-09-30 6031 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Indisponível" "PF" 6383.2 6383.2 6383.2 0 0 0 0 0 0 1.11 14.25 138.23
2015-09-30 6032 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 8168750152.75 906049617.19 1570434577.9 1861118908.79 2780476766.28 2212931359.9 314476430.77 52886352.3 238092.71 1.11 14.25 138.23
2015-09-30 6033 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 17355955944.44 835561760.08 1912393545.31 2613643600.26 5163731642.26 6321728723.87 1961870489.56 628175634.44 581850.23 1.11 14.25 138.23
2015-09-30 6034 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 8203092347.77 705566432.74 1349921169.53 1684858214.2 2736102058.85 2427306775.85 471937159.66 157265605.87 16845.13 1.11 14.25 138.23
2015-09-30 6035 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 12550497802.63 851331793.69 1770121171.09 2390676540.73 4085443851 4012740321.56 922140969.56 284434871.83 129287.29 1.11 14.25 138.23
2015-09-30 6036 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 20226930768.46 1118477159.57 2454847154.74 3532709426.41 6227623819.22 6935488403.16 1891986905.58 663606037.25 111975.5 1.11 14.25 138.23
2015-09-30 6037 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Sem rendimento" "PF" 862727428.7 78196614.55 137369759.72 253313163.22 275694752.06 216919352.63 37834614.43 7919962.82 12000.81 1.11 14.25 138.23
2015-09-30 6038 "PF - Habitacional" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 77097834698.52 1097684976 2189436262.29 2280007311.08 6026336498.02 13792142063.14 10946936056.16 30131578149.6 13800134608.49 1.11 14.25 138.23
2015-09-30 6039 "PF - Habitacional" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 27346837659.92 518502201.29 1505262692.57 769919824.13 2169051120.63 5027488314.56 4074998092.69 11029638167.61 4214984717.94 1.11 14.25 138.23
2015-09-30 6040 "PF - Habitacional" "Com destinação específica" "PF - Indisponível" "PF" 406406078.36 8721898.3 154644888.01 41719878.2 23228789.08 72152399.42 122331435.48 134449408.46 9864032.39 1.11 14.25 138.23
2015-09-30 6041 "PF - Habitacional" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 40205618386.57 793279508.39 2387775698.64 977360799.14 2725867400.13 6468243267.52 5462667372.91 16695328923.29 7779350143.45 1.11 14.25 138.23
2015-09-30 6042 "PF - Habitacional" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 91612742938.28 1143043491.49 2802235773.33 2666138674.95 7182986576.94 16434068180.71 13109607103.28 35976577914.85 16097639221.9 1.11 14.25 138.23
2015-09-30 6043 "PF - Habitacional" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 68379504435.69 1399767331.8 3886809737.26 1506691459.2 4192078971.61 10005911450.19 8553352259.9 27352489669.01 16628125634.73 1.11 14.25 138.23
2015-09-30 6044 "PF - Habitacional" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 66662734232.52 1055254163.32 3308744607.25 1762430403.46 4855468841.07 11323927676.18 9354119557.21 27006204984.16 12222233857.37 1.11 14.25 138.23
2015-09-30 6045 "PF - Habitacional" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 93201221308.52 1345035132.18 3759263773.09 2746195716.34 7471151943.94 17072538545.05 13654279976.68 36632677928.52 15436442637.73 1.11 14.25 138.23
2015-09-30 6046 "PF - Habitacional" "Com destinação específica" "PF - Sem rendimento" "PF" 2160766097.8 34153206.21 65980193.17 55786560.84 142646845.53 337286133.71 280791400.73 851019529.59 488726551.65 1.11 14.25 138.23
2015-09-30 6047 "PF - Habitacional" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 5111918797.73 225432157.68 294279889.01 127530030.19 193062575.16 490161702.66 454729108.31 1853625055.81 1972284465.24 1.11 14.25 138.23
2015-09-30 6048 "PF - Habitacional" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 437895277.62 22751754.05 29353402.39 16269127.22 30479944.33 68953781.82 51359410.33 138055845.22 130216099.58 1.11 14.25 138.23
2015-09-30 6049 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 101181561.88 9682595.9 13812951.18 4958634.79 10374859.5 22297022.34 13043990.46 28565308.13 20745112.59 1.11 14.25 138.23
2015-09-30 6050 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 889508833.34 25009935.98 40492407.28 22926375.8 46881922.25 112348814.39 94226334.93 332097716.42 278128281.32 1.11 14.25 138.23
2015-09-30 6051 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 118190631.62 5602922.71 9144557.79 4587081.9 10210469.35 21939762.59 15261415.38 36954989.68 28416753.84 1.11 14.25 138.23
2015-09-30 6052 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 207094660.52 8267726.41 11746957.16 7717117.79 17353640.87 37587908.36 26005548.7 66796983.16 50219851.41 1.11 14.25 138.23
2015-09-30 6053 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 439588711.6 22017520.27 31826913.7 16770383.5 32816755.48 73218577.47 55126883.18 148653591.06 110347816.72 1.11 14.25 138.23
2015-09-30 6054 "PF - Habitacional" "Sem destinação específica" "PF - Sem rendimento" "PF" 87594065.46 3824920.32 6624724.56 6613688.7 7738386.32 16990933.44 12731264.44 29127638.32 13119315.74 1.11 14.25 138.23
2015-09-30 6055 "PF - Outros créditos" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 2725991301.68 107407026.51 206440960.93 229775990.18 493892622.03 873393743.24 488307078.25 456670755.3 75349363.34 1.11 14.25 138.23
2015-09-30 6056 "PF - Outros créditos" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 2113021312.03 355035912.31 440081118.71 692791550.6 663931603.09 421673399.58 86379311.45 5876842.25 12555663.18 1.11 14.25 138.23
2015-09-30 6057 "PF - Outros créditos" "Com destinação específica" "PF - Indisponível" "PF" 2332586.95 122991.23 127008.12 166989.31 428126.8 780669.56 395453.13 542531.43 0 1.11 14.25 138.23
2015-09-30 6058 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 2489842814.42 373785350.12 475170906.4 638556552.58 669588111.06 666991744.71 191350404.98 13657628.25 21207845.44 1.11 14.25 138.23
2015-09-30 6059 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 2098215577.07 144904372.28 258357327.36 227919934.88 426657759.48 667280371.81 319337039.21 224232385.47 69527302.7 1.11 14.25 138.23
2015-09-30 6060 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 2352944763.1 315394622.23 436548506.03 465851898.4 604344731.78 687141988.34 233772214.17 23038169.65 33044652.43 1.11 14.25 138.23
2015-09-30 6061 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 2579634858.29 290509119.54 436524017.02 476731566.77 643385648.82 762618053.33 283969419.24 39539556.99 53272857.65 1.11 14.25 138.23
2015-09-30 6062 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 2759570581.09 266619392.44 436015043.4 449455202.1 645759942.14 835665059.12 341894570.14 106809721.94 71901519.69 1.11 14.25 138.23
2015-09-30 6063 "PF - Outros créditos" "Com destinação específica" "PF - Sem rendimento" "PF" 308116026.63 6993549.37 12374697.81 150265452.91 106545992.86 26620784.73 9484563.5 5460004.16 1163563.79 1.11 14.25 138.23
2015-09-30 6064 "PF - Outros créditos" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 27813652074.12 1127086779.92 3160582471.93 7077243685.65 8066035991.17 6592609503.81 3007102116.24 1880374152.31 121449327.29 1.11 14.25 138.23
2015-09-30 6065 "PF - Outros créditos" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 4842966541.45 559394919.32 1254236621 1642245556.44 1283463542.51 735003740.76 243354613.46 215397957.09 12495852.06 1.11 14.25 138.23
2015-09-30 6066 "PF - Outros créditos" "Sem destinação específica" "PF - Indisponível" "PF" 5174811.06 3433373.8 4547318.85 1147277.06 1377906.12 1514920.45 332954.25 659.22 0 1.11 14.25 138.23
2015-09-30 6067 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 8557042713.95 1532049742.45 3547066828.51 2540930917.64 2152352265.82 1763192896.48 420014654.71 109270170.16 6948330.1 1.11 14.25 138.23
2015-09-30 6068 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 13530303408.83 1211770795.91 2965038283.5 4185889712.94 2955054996.29 3154014397.95 1306086364.64 761263755.98 56345440.17 1.11 14.25 138.23
2015-09-30 6069 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 8029286303.92 1063589000.33 2563651662.75 2483017501.59 2151324411.41 1694590220.73 449967900.79 145730070 7473896.92 1.11 14.25 138.23
2015-09-30 6070 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 10428983119.71 1249785973.69 3123459103.64 3261415756.85 2567518546.25 2370269374.69 716099951.22 276569130.94 12847725.76 1.11 14.25 138.23
2015-09-30 6071 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 15975664488.54 1733174024.77 4269989525.83 5059464735.51 3577419940.11 3730194487.03 1348067098.14 586134583.85 33450715.9 1.11 14.25 138.23
2015-09-30 6072 "PF - Outros créditos" "Sem destinação específica" "PF - Sem rendimento" "PF" 3282977370.58 299278654.98 502806635.39 1349575799.4 918026022.83 508991669.71 149808464.89 60146378.24 978294.58 1.11 14.25 138.23
